datetime,co,no2,o3,pm10,pm25,so2
2024-06-16 02:00:00+00:00,,25.742839999999998,24.43025,14.284500000000001,10.262915,20.1075
2024-06-16 03:00:00+00:00,,16.086280000000002,24.6981,13.075099999999999,9.674355,17.3598
2024-06-16 04:00:00+00:00,,10.022219999999999,33.47475,11.616785,9.15236,20.8203
2024-06-16 05:00:00+00:00,,9.36404,33.96755,11.14434,8.766805,19.484450000000002
2024-06-16 06:00:00+00:00,,16.40002,29.3984,12.02934,8.786555,19.2564
2024-06-16 07:00:00+00:00,,12.021044999999999,32.6892,13.948550000000001,9.942,19.91005
2024-06-16 08:00:00+00:00,,9.24452,48.0911,7.70592,5.99734,19.411
2024-06-16 09:00:00+00:00,,7.176245,65.5939,9.02853,5.787445,21.1959
2024-06-16 10:00:00+00:00,,4.22698,79.02635000000001,7.92972,4.71111,21.659399999999998
2024-06-16 11:00:00+00:00,,12.76209,68.1399,17.1723,7.793335,42.86065
2024-06-16 12:00:00+00:00,,9.025314999999999,87.1859,11.470600000000001,5.7384450000000005,35.4794
2024-06-16 13:00:00+00:00,,4.18171,72.764,4.16346,3.17734,22.4254
2024-06-16 14:00:00+00:00,,6.386749999999999,74.32415,8.696575,4.91244,23.2418
2024-06-16 15:00:00+00:00,,17.4412,65.091,10.0423,5.12934,34.1794
2024-06-16 16:00:00+00:00,,14.230979999999999,75.40445,14.01145,6.54244,41.6734
2024-06-16 17:00:00+00:00,,11.1648,72.1965,19.14815,8.470665,61.34440000000001
2024-06-16 18:00:00+00:00,,6.7009,98.6079,12.421635,5.97011,40.9564
2024-06-16 19:00:00+00:00,,13.894950000000001,82.1367,16.11683,7.03767,41.3654
2024-06-16 20:00:00+00:00,,37.44685,47.83410000000001,19.22915,8.391165,45.56995
2024-06-16 21:00:00+00:00,,36.0225,32.0487,14.45045,6.856175,24.6438
2024-06-16 22:00:00+00:00,,34.1746,34.2239,12.754,6.38267,19.0812
2024-06-16 23:00:00+00:00,,21.60055,29.40055,15.724450000000001,8.819155,20.2181
2024-06-17 00:00:00+00:00,,40.6078,13.541350000000001,17.246850000000002,10.549325,19.72415
2024-06-17 01:00:00+00:00,,28.588099999999997,20.82415,12.1989,9.019735,19.525199999999998
2024-06-17 02:00:00+00:00,,22.226745,25.5368,11.744305,8.735505,18.67165
2024-06-17 03:00:00+00:00,,17.281959999999998,33.4735,11.033865,8.262550000000001,18.92465
2024-06-17 04:00:00+00:00,,18.592475,26.3559,10.985244999999999,8.228259999999999,18.8777
2024-06-17 05:00:00+00:00,,15.210485,35.60495,10.847539999999999,8.260055,21.5878
2024-06-17 06:00:00+00:00,,14.028234999999999,38.2976,10.320505,7.88744,19.63645
2024-06-17 07:00:00+00:00,,10.302865,43.04255,9.15274,6.656219999999999,20.601399999999998
2024-06-17 08:00:00+00:00,,9.32179,41.0425,6.3963,5.09333,22.3772
2024-06-17 09:00:00+00:00,,8.943505,49.668549999999996,10.03489,6.066995,22.375
2024-06-17 10:00:00+00:00,,7.737765,72.44305,9.89429,4.511555,27.70775
2024-06-17 11:00:00+00:00,,8.65967,83.5409,13.290805,4.799615,39.81635
2024-06-17 12:00:00+00:00,,7.498225,87.35305,8.75126,3.820725,26.597250000000003
2024-06-17 13:00:00+00:00,,20.3575,,8.96584,4.264,34.1652
2024-06-17 14:00:00+00:00,,45.7901,70.45125,21.43175,8.024564999999999,56.85735
2024-06-17 15:00:00+00:00,,34.2882,69.5418,18.1263,6.80133,33.7557
2024-06-17 16:00:00+00:00,,15.948225,87.1106,18.7056,7.07616,34.128
2024-06-17 17:00:00+00:00,,15.8891,94.8728,18.35,6.919385,33.0381
2024-06-17 18:00:00+00:00,,5.87595,105.826,10.85623,4.384215,24.8718
2024-06-17 19:00:00+00:00,,10.60985,87.8662,10.96744,5.444495,20.2117
2024-06-17 20:00:00+00:00,,13.594339999999999,63.54474999999999,12.926485,8.38061,19.2154
2024-06-17 21:00:00+00:00,,18.82817,60.717400000000005,13.65785,8.514285,19.14765
2024-06-17 22:00:00+00:00,,25.8378,62.2772,8.78507,6.37332,16.989
2024-06-17 23:00:00+00:00,,16.63334,74.25045,12.177425,8.31095,18.71725
2024-06-18 00:00:00+00:00,,32.36125,46.80145,17.02525,10.60505,18.45855
2024-06-18 01:00:00+00:00,,27.5341,50.881550000000004,16.9292,11.07771,18.1647
2024-06-18 02:00:00+00:00,,15.41167,54.5885,16.062800000000003,11.38645,18.06185
2024-06-18 03:00:00+00:00,,11.21733,55.76025,15.4766,11.511299999999999,18.12095
2024-06-18 04:00:00+00:00,,6.141405000000001,51.4914,14.8139,11.71395,17.9403
2024-06-18 05:00:00+00:00,,13.044325,30.7873,15.33,12.69065,16.1073
2024-06-18 06:00:00+00:00,,8.521125,50.29415,14.0444,11.948170000000001,17.9744
2024-06-18 07:00:00+00:00,,10.919905,41.04465,17.613500000000002,13.3791,17.61845
2024-06-18 08:00:00+00:00,,20.7508,40.8681,15.2725,11.0933,15.8619
2024-06-18 09:00:00+00:00,,15.22006,57.52305,23.550549999999998,12.160045,17.72715
2024-06-18 10:00:00+00:00,,13.521810000000002,68.215,18.012900000000002,9.887305,18.10585
2024-06-18 11:00:00+00:00,,10.696175,83.40265,17.5817,10.284005,18.353
2024-06-18 12:00:00+00:00,,9.297355,98.9326,18.73725,11.172965,18.5489
2024-06-18 13:00:00+00:00,,14.3833,98.5106,13.7889,6.92266,16.7136
2024-06-18 14:00:00+00:00,,8.4314,106.227,17.7515,7.2766649999999995,18.3198
2024-06-18 15:00:00+00:00,,5.40804,107.368,8.91618,4.91599,17.0988
2024-06-18 16:00:00+00:00,,8.7498,110.67750000000001,14.485495,6.320830000000001,18.46085
2024-06-18 17:00:00+00:00,,9.61352,112.0265,19.4677,7.910185,18.672
2024-06-18 18:00:00+00:00,,14.012,101.58234999999999,24.30825,9.8599,18.9372
2024-06-18 19:00:00+00:00,,20.6557,92.96275,19.51885,9.360065,18.2406
2024-06-18 20:00:00+00:00,,15.435400000000001,58.4412,15.6867,9.3704,18.4085
2024-06-18 21:00:00+00:00,,30.602899999999998,44.6104,16.45845,8.927204999999999,18.26455
2024-06-18 22:00:00+00:00,,45.2894,33.0832,13.3515,7.72402,16.2723
2024-06-18 23:00:00+00:00,,27.675349999999998,32.305550000000004,19.73185,10.940175,18.44635
2024-06-19 00:00:00+00:00,,34.0321,24.1945,21.9379,12.57965,18.198
2024-06-19 01:00:00+00:00,,29.232770000000002,38.05695,17.61575,11.090325,16.647750000000002
2024-06-19 02:00:00+00:00,,16.861585,50.902550000000005,13.95515,9.896925,16.8871
2024-06-19 03:00:00+00:00,,14.251570000000001,50.08765,12.86895,9.768565,17.974
2024-06-19 04:00:00+00:00,,14.15943,37.8591,16.5777,12.273900000000001,17.41055
2024-06-19 05:00:00+00:00,,13.253060000000001,46.700500000000005,14.73245,11.60944,17.6943
2024-06-19 06:00:00+00:00,,15.16841,23.1985,17.5164,13.52325,16.0671
2024-06-19 07:00:00+00:00,,16.18255,39.92345,17.743450000000003,12.3447,19.2407
2024-06-19 08:00:00+00:00,,24.8199,33.5049,18.2133,10.7227,15.7691
2024-06-19 09:00:00+00:00,,23.3544,42.85915,26.877299999999998,12.964099999999998,17.76015
2024-06-19 10:00:00+00:00,,13.590865,65.75025,22.0378,11.130030000000001,18.288
2024-06-19 11:00:00+00:00,,9.213715,82.90809999999999,20.054299999999998,11.584855,18.5062
2024-06-19 12:00:00+00:00,,9.04337,98.1553,22.0357,11.47392,18.725450000000002
2024-06-19 13:00:00+00:00,,5.36503,103.181,11.385,6.98399,16.8097
2024-06-19 14:00:00+00:00,,4.84613,105.7935,14.33018,6.8536649999999995,19.2132
2024-06-19 15:00:00+00:00,,20.878,,15.6409,6.48934,23.842
2024-06-19 16:00:00+00:00,,35.105599999999995,69.71445,32.64965,11.141,40.8197
2024-06-19 17:00:00+00:00,,33.8769,74.80189999999999,33.2654,10.954799999999999,43.680949999999996
2024-06-19 18:00:00+00:00,,30.162190000000002,89.90585,21.2513,7.710224999999999,34.5096
2024-06-19 19:00:00+00:00,,13.8769,100.9867,17.6223,7.055,27.764000000000003
2024-06-19 20:00:00+00:00,,22.312350000000002,77.63985,19.35535,8.423214999999999,20.4294
2024-06-19 21:00:00+00:00,,43.4755,37.812,22.657,10.22202,19.299149999999997
2024-06-19 22:00:00+00:00,,82.6238,12.0739,17.2528,8.66799,16.647
2024-06-19 23:00:00+00:00,,67.4848,32.6201,19.29685,10.42601,18.6363
2024-06-20 00:00:00+00:00,,38.95035,35.1817,18.092100000000002,10.920660000000002,18.8945
2024-06-20 03:00:00+00:00,,15.179945,46.557900000000004,15.1531,10.717165,18.47195
2024-06-20 11:00:00+00:00,,,55.961,,,16.7832
2024-06-20 12:00:00+00:00,,15.15965,76.9248,20.953699999999998,11.228765,18.771250000000002
2024-06-20 13:00:00+00:00,,21.8207,90.022,15.5264,9.39335,16.7956
2024-06-20 14:00:00+00:00,,14.9773,79.1969,20.7642,11.727319999999999,18.348
2024-06-20 15:00:00+00:00,,20.545,62.4424,16.3613,8.16003,17.1509
2024-06-20 16:00:00+00:00,,13.162,76.4426,34.5582,13.0332,20.6017
2024-06-20 17:00:00+00:00,,11.131,88.9089,41.0148,14.3198,18.6724
2024-06-20 19:00:00+00:00,,18.69935,79.1367,36.44745,14.975550000000002,20.4317
2024-06-20 20:00:00+00:00,,18.45335,77.53165,33.118300000000005,15.301849999999998,19.7461
2024-06-20 21:00:00+00:00,,18.81675,89.1623,31.70865,13.54425,21.5179
2024-06-20 22:00:00+00:00,,,56.6696,24.4738,11.4199,
2024-06-20 23:00:00+00:00,,34.14845,53.67185,34.4229,15.51125,21.8192
2024-06-21 00:00:00+00:00,,53.3974,48.1358,35.78115,16.956400000000002,21.7608
2024-06-21 01:00:00+00:00,,19.492075,60.61545,36.556799999999996,17.506349999999998,21.9268
2024-06-21 02:00:00+00:00,,21.2645,32.8024,33.96485,19.890949999999997,22.7713
2024-06-21 03:00:00+00:00,,15.209305,50.406,30.640700000000002,17.58855,21.4333
2024-06-21 04:00:00+00:00,,8.315585,64.47605,25.41575,16.4145,22.9804
2024-06-21 05:00:00+00:00,,12.479105,57.130700000000004,26.00095,16.80265,22.0199
2024-06-21 06:00:00+00:00,,19.17364,46.789699999999996,28.0212,18.2184,21.9049
2024-06-21 07:00:00+00:00,,12.875315,52.784549999999996,25.90305,15.77585,21.5911
2024-06-21 08:00:00+00:00,,27.7986,55.4084,27.0715,12.7242,
2024-06-21 09:00:00+00:00,,21.3567,59.3442,41.82785,16.3808,21.5359
2024-06-21 10:00:00+00:00,,20.6788,65.44095,44.53575,15.992,21.884
2024-06-21 11:00:00+00:00,,4.23269,83.5531,39.5345,14.979949999999999,19.3024
2024-06-21 12:00:00+00:00,,10.4982,79.4061,44.962900000000005,16.56515,18.3766
2024-06-21 13:00:00+00:00,,13.4458,82.7148,38.6553,15.2109,
2024-06-21 14:00:00+00:00,,7.556925,90.7332,54.006550000000004,18.2202,22.4479
2024-06-21 15:00:00+00:00,,6.46921,88.5931,31.9634,12.437,
2024-06-21 16:00:00+00:00,,9.426545,92.0866,49.312,15.45565,21.6839
2024-06-21 17:00:00+00:00,,9.6289,99.26835,47.411500000000004,15.38725,22.3425
2024-06-21 18:00:00+00:00,,14.9465,73.9971,60.7123,18.6926,21.464
2024-06-21 19:00:00+00:00,,13.5805,60.5792,44.8191,15.7234,21.7402
2024-06-21 20:00:00+00:00,,27.347649999999998,41.513149999999996,40.4682,16.84115,21.3973
2024-06-21 21:00:00+00:00,,40.20075,24.462600000000002,41.695499999999996,17.060499999999998,20.6857
2024-06-21 22:00:00+00:00,,54.975,,37.7089,14.4227,
2024-06-21 23:00:00+00:00,,22.3731,13.58925,44.6679,18.780549999999998,22.4208
2024-06-22 00:00:00+00:00,,39.9017,16.69415,35.25105,16.5866,22.749
2024-06-22 01:00:00+00:00,,55.9027,21.4421,32.66245,16.05405,22.6615
2024-06-22 02:00:00+00:00,,25.90345,33.0872,30.39585,15.2682,22.182
2024-06-22 03:00:00+00:00,,17.383670000000002,41.852999999999994,25.6368,15.419799999999999,22.1223
2024-06-22 04:00:00+00:00,,15.414465,39.80535,24.927799999999998,16.12375,21.6316
2024-06-22 05:00:00+00:00,,17.168565,28.95155,28.996850000000002,18.8802,22.5102
2024-06-22 06:00:00+00:00,,22.984379999999998,24.534750000000003,28.491500000000002,18.5204,22.7233
2024-06-22 07:00:00+00:00,,15.308505,27.04085,27.796549999999996,18.07415,21.8571
2024-06-22 08:00:00+00:00,,8.84962,38.8693,22.8728,13.9194,
2024-06-22 09:00:00+00:00,,9.376125,49.476,41.86525,18.61995,
2024-06-22 10:00:00+00:00,,9.50543,68.16515000000001,42.66385,17.65005,24.0787
2024-06-22 11:00:00+00:00,,5.812485000000001,76.87389999999999,37.83665,16.185499999999998,24.4709
2024-06-22 12:00:00+00:00,,4.413,70.39179999999999,38.1339,16.607799999999997,22.7445
2024-06-22 13:00:00+00:00,,5.69272,75.0262,25.854,11.5637,
2024-06-22 14:00:00+00:00,,6.688420000000001,89.51405,40.15625,14.28595,23.6482
2024-06-22 15:00:00+00:00,,5.86398,92.5442,30.8948,11.6033,
2024-06-22 16:00:00+00:00,,6.257815,99.57235,45.194199999999995,15.794350000000001,24.3266
2024-06-22 17:00:00+00:00,,4.239585,111.45150000000001,42.0621,15.72115,23.7698
2024-06-22 18:00:00+00:00,,5.22786,102.46979999999999,42.0322,15.746500000000001,23.1938
2024-06-22 19:00:00+00:00,,3.98147,82.23949999999999,41.2663,16.35975,24.0047
2024-06-22 20:00:00+00:00,,22.5187,61.3377,53.74455,20.1127,24.0903
2024-06-22 21:00:00+00:00,,38.111450000000005,41.5338,50.7912,19.8693,23.4451
2024-06-22 22:00:00+00:00,,54.4061,21.1988,45.334,19.2124,
2024-06-22 23:00:00+00:00,,42.5732,35.9782,38.095150000000004,16.983249999999998,23.9332
2024-06-23 00:00:00+00:00,,12.0791,24.70405,33.5567,16.227899999999998,23.7609
2024-06-23 01:00:00+00:00,,30.49235,29.109700000000004,32.2659,16.69615,23.4771
2024-06-23 02:00:00+00:00,,28.29976,30.595950000000002,32.4463,16.95965,23.9912
2024-06-23 03:00:00+00:00,,21.262900000000002,34.1205,33.32645,18.40285,23.2479
2024-06-23 04:00:00+00:00,,23.59673,28.68475,33.8043,18.9862,23.7413
2024-06-23 05:00:00+00:00,,18.902874999999998,35.3047,31.976349999999996,18.74755,22.9478
2024-06-23 06:00:00+00:00,,16.30196,38.8501,32.158699999999996,19.0866,22.8508
2024-06-23 07:00:00+00:00,,14.8338,40.6765,33.24545,18.20865,23.2072
2024-06-23 08:00:00+00:00,,14.9548,44.7553,23.9816,13.294,
2024-06-23 09:00:00+00:00,,8.634834999999999,58.39925,34.3002,17.8187,23.9423
2024-06-23 10:00:00+00:00,,6.78506,60.5798,30.64445,15.651399999999999,
2024-06-23 11:00:00+00:00,,5.802265,80.8494,29.780700000000003,15.18175,23.7278
2024-06-23 12:00:00+00:00,,5.890695,90.3425,28.39595,14.895199999999999,24.5057
2024-06-23 13:00:00+00:00,,7.06721,78.2278,19.9375,10.5913,
2024-06-23 14:00:00+00:00,,5.065875,84.2337,25.707449999999998,13.0463,24.8499
2024-06-23 15:00:00+00:00,,5.01501,68.2246,18.6038,10.329,
2024-06-23 16:00:00+00:00,,7.2220699999999995,61.306000000000004,24.7997,14.59245,23.6452
2024-06-23 17:00:00+00:00,,6.80353,68.50335,27.9854,12.3728,24.476
2024-06-23 18:00:00+00:00,,7.390145,79.1574,34.8749,14.1506,25.7674
2024-06-23 19:00:00+00:00,,9.715634999999999,62.24245,32.4545,20.3343,24.9725
2024-06-23 20:00:00+00:00,,12.3276,61.9248,15.69045,13.600999999999999,24.3561
2024-06-23 21:00:00+00:00,,13.43257,53.7445,11.015515,8.40316,23.9288
2024-06-23 22:00:00+00:00,,32.4217,28.1578,9.10351,7.335,
2024-06-23 23:00:00+00:00,,31.328699999999998,19.2243,13.38837,10.42466,23.0692
2024-06-24 00:00:00+00:00,,26.624465,26.8948,14.37765,10.833055,23.0309
2024-06-24 01:00:00+00:00,,6.21504,28.2679,15.5487,11.004915,22.1058
2024-06-24 02:00:00+00:00,,7.3241249999999996,36.20135,13.703015,9.214435,22.6421
2024-06-24 03:00:00+00:00,,12.173615,27.215400000000002,14.65415,9.601185000000001,22.5291
2024-06-24 04:00:00+00:00,,16.108330000000002,18.21265,14.66695,9.7955,21.8952
2024-06-24 05:00:00+00:00,,6.58247,23.3821,14.36315,9.47083,23.9345
2024-06-24 06:00:00+00:00,,6.611785,29.82745,18.7843,12.980799999999999,23.6554
2024-06-24 07:00:00+00:00,,9.898845,35.7752,16.6935,11.283249999999999,23.3617
2024-06-24 08:00:00+00:00,,10.169,29.2694,11.68,8.29469,
2024-06-24 09:00:00+00:00,,10.208375,33.63125,27.504199999999997,13.632705000000001,23.7055
2024-06-24 10:00:00+00:00,,11.145510000000002,42.8237,23.1907,10.81255,23.5113
2024-06-24 11:00:00+00:00,,9.65282,45.698,15.202649999999998,8.540005,
2024-06-24 12:00:00+00:00,,8.353439999999999,50.84065,15.194700000000001,8.386895,24.857
2024-06-24 13:00:00+00:00,,9.06103,51.4759,9.38676,5.56569,
2024-06-24 14:00:00+00:00,,11.75867,57.49145,15.371300000000002,7.079165,24.3471
2024-06-24 15:00:00+00:00,,17.173,,11.0166,5.38634,
2024-06-24 16:00:00+00:00,,9.11467,62.3044,17.692999999999998,7.657954999999999,23.8877
2024-06-24 17:00:00+00:00,,13.052075,47.92305,15.459085,7.15184,16.397935
2024-06-24 18:00:00+00:00,,18.363445,38.78045,18.81525,8.554285,26.9179
2024-06-24 19:00:00+00:00,,14.142574999999999,39.94405,17.6329,8.3005,22.9789
2024-06-24 20:00:00+00:00,,7.68279,69.7721,19.4359,8.911335000000001,27.5257
2024-06-24 21:00:00+00:00,,11.0205,42.9608,17.60505,6.18117,26.6901
2024-06-24 22:00:00+00:00,,17.0227,33.6568,6.39632,3.21266,29.9771
2024-06-24 23:00:00+00:00,,11.602405000000001,57.632400000000004,9.67861,4.736105,25.8286
2024-06-25 00:00:00+00:00,,21.450625,42.306349999999995,13.04852,6.393665,26.1343
2024-06-25 01:00:00+00:00,,15.593965,39.5453,12.610775,6.347664999999999,25.48055
2024-06-25 02:00:00+00:00,,12.677755000000001,40.28005,10.22351,6.095000000000001,24.77195
2024-06-25 03:00:00+00:00,,15.156284999999999,30.219549999999998,9.602205,6.3881250000000005,25.728
2024-06-25 04:00:00+00:00,,10.26412,29.6676,9.952404999999999,6.778665,25.757800000000003
2024-06-25 05:00:00+00:00,,9.723475,27.43985,9.79279,6.679164999999999,25.296950000000002
2024-06-25 06:00:00+00:00,,8.019235,34.1928,9.561634999999999,6.770605,25.8725
2024-06-25 07:00:00+00:00,,10.29359,30.365,11.210609999999999,7.495335,25.2083
2024-06-25 08:00:00+00:00,,11.0312,21.8012,13.308,8.14099,28.7432
2024-06-25 09:00:00+00:00,,11.3655,30.987049999999996,21.569699999999997,10.18616,25.6993
2024-06-25 10:00:00+00:00,,9.632915,46.0125,17.905595,7.41112,25.6759
2024-06-25 11:00:00+00:00,,6.973355,56.949,11.475575,5.85361,25.88905
2024-06-25 12:00:00+00:00,,8.189214999999999,48.2873,11.656360000000001,5.82111,29.7292
2024-06-25 14:00:00+00:00,,7.7988800000000005,64.9752,14.770589999999999,7.10811,25.06145
2024-06-25 15:00:00+00:00,,6.43467,51.2197,11.8367,5.588,24.7707
2024-06-25 16:00:00+00:00,,6.27853,74.0975,17.303,9.07474,23.3101
2024-06-25 17:00:00+00:00,,11.2436,88.1643,20.60235,10.14686,22.7162
2024-06-25 18:00:00+00:00,,11.419285,76.2378,21.853749999999998,10.524355,23.7534
2024-06-25 19:00:00+00:00,,14.645515,73.33115000000001,21.26345,9.895,23.8407
2024-06-25 20:00:00+00:00,,30.1164,49.92875,28.016599999999997,11.874665,24.0084
2024-06-25 21:00:00+00:00,,22.625,33.921099999999996,28.765150000000002,11.59452,24.00695
2024-06-25 22:00:00+00:00,,15.702,32.4401,15.4252,6.898,24.1157
2024-06-25 23:00:00+00:00,,34.07945,20.39775,17.67425,11.271519999999999,23.7321
2024-06-26 00:00:00+00:00,,38.724399999999996,16.86427,17.80815,11.608525,23.217399999999998
2024-06-26 01:00:00+00:00,,20.652675000000002,26.60125,15.163599999999999,10.074625000000001,23.3898
2024-06-26 02:00:00+00:00,,14.837775,30.46335,15.0478,10.304455,22.7217
2024-06-26 03:00:00+00:00,,15.355360000000001,25.2947,16.8154,11.55,22.938000000000002
2024-06-26 04:00:00+00:00,,16.16845,23.217104999999997,18.1389,12.58,22.891199999999998
2024-06-26 05:00:00+00:00,,12.01268,18.8552,19.475099999999998,13.83455,23.70375
2024-06-26 06:00:00+00:00,,11.42314,17.84373,22.7949,16.57055,23.5698
2024-06-26 07:00:00+00:00,,13.325835,20.026365,20.01365,13.923300000000001,22.675199999999997
2024-06-26 08:00:00+00:00,,18.5135,18.1285,14.7586,9.66778,23.3571
2024-06-26 09:00:00+00:00,,17.415245,37.3435,25.37545,11.1741,23.399
2024-06-26 10:00:00+00:00,,6.56293,52.95595,22.19945,9.249955,23.911299999999997
2024-06-26 11:00:00+00:00,,5.9422,60.374449999999996,28.1668,10.682269999999999,23.6969
2024-06-26 12:00:00+00:00,,6.205235,64.42435,21.76695,10.089355,23.86215
2024-06-26 13:00:00+00:00,,5.33263,53.5452,12.5749,6.98268,24.184
2024-06-26 14:00:00+00:00,,8.85893,67.1179,22.9802,10.457585,23.941850000000002
2024-06-26 16:00:00+00:00,,17.7447,52.0113,37.6819,15.426,23.5638
2024-06-26 17:00:00+00:00,,47.5527,21.5643,33.7391,14.790099999999999,24.2489
2024-06-26 18:00:00+00:00,,11.417,44.8174,30.8217,16.0739,24.1109
2024-06-26 19:00:00+00:00,,11.4816,32.9649,23.4963,15.8501,23.0627
2024-06-26 20:00:00+00:00,,17.7084,28.494300000000003,16.61645,11.745175,23.636
2024-06-26 21:00:00+00:00,,7.80707,32.4573,20.5837,14.7331,22.4697
2024-06-26 22:00:00+00:00,,29.7335,18.106,11.2118,8.6829,23.6427
2024-06-26 23:00:00+00:00,,9.68215,26.0375,14.862085,11.28966,23.605249999999998
2024-06-27 00:00:00+00:00,,7.46371,32.3162,15.5006,11.6343,23.0415
2024-06-27 01:00:00+00:00,,5.97473,39.0954,15.3712,10.8034,23.8288
2024-06-27 02:00:00+00:00,,3.78337,48.0476,15.976,10.5211,23.609
2024-06-27 03:00:00+00:00,,2.94927,46.9311,17.8673,11.6572,23.1
2024-06-27 04:00:00+00:00,,3.46762,36.483,20.8242,13.5088,23.6436
2024-06-27 05:00:00+00:00,,7.077845,37.29515,14.0457,9.461155,23.6126
2024-06-27 06:00:00+00:00,,3.1980750000000002,48.84925,11.416025,7.9768799999999995,23.35285
2024-06-27 07:00:00+00:00,,4.59836,52.3928,14.1207,9.31189,23.4628
2024-06-27 08:00:00+00:00,,23.2066,26.8048,9.55673,6.66111,23.0691
2024-06-27 09:00:00+00:00,,13.5509,33.2143,15.24395,10.02464,23.56675
2024-06-27 10:00:00+00:00,,19.222614999999998,28.40395,16.11405,10.672125000000001,23.940800000000003
2024-06-27 11:00:00+00:00,,13.782425,25.9106,19.86665,13.612100000000002,23.99845
2024-06-27 12:00:00+00:00,,9.6868,34.65745,19.298650000000002,12.448550000000001,23.68395
2024-06-27 13:00:00+00:00,,12.0095,46.8983,10.4319,6.97445,24.5047
2024-06-27 14:00:00+00:00,,6.509964999999999,58.4765,14.14648,8.191005,24.7861
2024-06-27 15:00:00+00:00,,9.9007,56.5568,9.53042,6.1619,25.1479
2024-06-27 16:00:00+00:00,,8.10477,71.9874,18.9543,8.73355,24.5028
2024-06-27 17:00:00+00:00,,7.8917850000000005,60.39915,17.1467,7.852765,24.667749999999998
2024-06-27 18:00:00+00:00,,6.565474999999999,62.0675,14.42464,7.469055000000001,24.82
2024-06-27 19:00:00+00:00,,7.30994,59.15729999999999,11.962385000000001,6.521000000000001,24.1568
2024-06-27 20:00:00+00:00,,9.06859,58.27975,11.038785,6.303445,24.1942
2024-06-27 21:00:00+00:00,,13.093475,68.3283,9.844339999999999,4.57933,24.4257
2024-06-27 22:00:00+00:00,,20.5487,72.8076,4.13425,2.62089,24.26
2024-06-27 23:00:00+00:00,,21.220824999999998,71.912,5.344855,3.2055,23.7748
2024-06-28 00:00:00+00:00,,31.8988,46.90315,6.86228,4.56006,23.2087
2024-06-28 01:00:00+00:00,,15.66208,49.121449999999996,5.643395,3.8190049999999998,23.11945
2024-06-28 02:00:00+00:00,,13.71689,45.71115,5.58359,3.8130550000000003,23.5353
2024-06-28 04:00:00+00:00,,3.71206,44.849000000000004,5.7207349999999995,3.926055,23.6928
2024-06-28 05:00:00+00:00,,4.40304,34.4859,8.975505,6.01872,23.576500000000003
2024-06-28 06:00:00+00:00,,6.332705,40.808499999999995,6.673055,4.637835000000001,23.35895
2024-06-28 07:00:00+00:00,,8.80024,43.1151,7.17646,5.0423849999999995,23.678449999999998
2024-06-28 08:00:00+00:00,,23.7587,29.1597,6.97107,4.95255,23.4821
2024-06-28 09:00:00+00:00,,12.282625,37.5837,8.978485,5.508005,23.0842
2024-06-28 10:00:00+00:00,,10.906614999999999,71.97905,7.34994,4.0801099999999995,23.15865
2024-06-28 11:00:00+00:00,,10.36903,78.17490000000001,7.625450000000001,4.142335,22.6762
2024-06-28 12:00:00+00:00,,7.842135,86.90305000000001,6.635955000000001,3.893885,23.60635
2024-06-28 13:00:00+00:00,,14.4213,81.3764,3.95255,2.844,24.5832
2024-06-28 14:00:00+00:00,,11.203895,92.61529999999999,6.134155,3.8041650000000002,23.6869
2024-06-28 15:00:00+00:00,,15.668,92.0787,3.5742,2.396,23.9224
2024-06-28 16:00:00+00:00,,13.586075000000001,98.21635,5.44065,3.051055,23.5319
2024-06-28 17:00:00+00:00,,14.373574999999999,78.01554999999999,7.7496849999999995,4.63372,23.33095
2024-06-28 18:00:00+00:00,,15.5309,84.9083,8.189490000000001,5.10611,23.349449999999997
2024-06-28 19:00:00+00:00,,13.452535000000001,73.9528,9.28791,6.00333,23.82715
2024-06-28 20:00:00+00:00,,7.89654,69.71775,10.988859999999999,7.34272,23.2528
2024-06-28 21:00:00+00:00,,27.358185,58.3279,14.14545,9.34803,23.32665
2024-06-28 22:00:00+00:00,,37.5737,44.7241,10.8746,8.74555,23.5051
2024-06-28 23:00:00+00:00,,25.006549999999997,50.043350000000004,15.975950000000001,11.91836,22.4824
2024-06-29 00:00:00+00:00,,28.10625,35.484700000000004,18.8681,13.871099999999998,22.661099999999998
2024-06-29 01:00:00+00:00,,22.5284,27.837600000000002,19.9956,14.777550000000002,23.12595
2024-06-29 02:00:00+00:00,,27.575,24.67995,21.03705,15.70715,22.4269
2024-06-29 03:00:00+00:00,,25.40385,19.07525,20.46045,15.51625,22.0068
2024-06-29 04:00:00+00:00,,14.64169,22.296,19.5811,15.730599999999999,22.96235
2024-06-29 05:00:00+00:00,,17.018355,26.3091,21.172600000000003,16.9922,22.380699999999997
2024-06-29 06:00:00+00:00,,15.317925,18.92715,23.220750000000002,18.5068,22.4344
2024-06-29 07:00:00+00:00,,11.943729999999999,32.862750000000005,21.66205,17.57535,22.5162
2024-06-29 08:00:00+00:00,,17.5618,33.4188,17.2232,14.5753,22.3889
2024-06-29 09:00:00+00:00,,18.923,55.482200000000006,19.78165,15.1815,22.4988
2024-06-29 10:00:00+00:00,,10.933315,72.58775,18.48205,13.0053,22.4787
2024-06-29 11:00:00+00:00,,10.344155,89.077,18.2716,11.83475,22.48505
2024-06-29 12:00:00+00:00,,9.47849,79.00265,16.075200000000002,10.54084,23.3081
